"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6180","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2732","3756","Crow-2","S-1-5-18","9/12/2023 4:05:10 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6169","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3884","4400","Crow-2","S-1-5-18","9/11/2023 1:04:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6168","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3884","4400","Crow-2","S-1-5-18","9/11/2023 1:04:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6167","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3884","4484","Crow-2","S-1-5-18","9/11/2023 1:04:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5969","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","3744","0","Crow-2",,"9/7/2023 12:11:56 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5945","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2936","3512","Crow-2","S-1-5-18","9/6/2023 11:43:38 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5944","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2936","3512","Crow-2","S-1-5-18","9/6/2023 11:43:38 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5943","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2936","3604","Crow-2","S-1-5-18","9/6/2023 11:43:38 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5885","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2056","3540","Crow-2","S-1-5-18","9/6/2023 11:33:22 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5884","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2056","3540","Crow-2","S-1-5-18","9/6/2023 11:33:22 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5883","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2056","3632","Crow-2","S-1-5-18","9/6/2023 11:33:22 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5621","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4824","0","Crow-2",,"9/4/2023 2:45:52 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5570","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3736","4508","Crow-2","S-1-5-18","9/3/2023 9:13:41 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5569","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3736","4508","Crow-2","S-1-5-18","9/3/2023 9:13:41 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","5568","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3736","4432","Crow-2","S-1-5-18","9/3/2023 9:13:41 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5525","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"9/3/2023 6:07:14 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5414","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"9/2/2023 12:08:25 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping unsuccessful for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy6 with error 0x80070057.","8303","0",,"3","0","0","-9223372036854775808","5338","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","20004","3804","Crow-2","S-1-5-18","9/1/2023 8:04:09 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5049","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"8/30/2023 5:35:56 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","5027","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"8/30/2023 12:26:02 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","4986","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"8/29/2023 8:50:09 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","4972","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4072","0","Crow-2",,"8/29/2023 7:38:13 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping unsuccessful for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4 with error 0x80070057.","8303","0",,"3","0","0","-9223372036854775808","4917","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","13508","18212","Crow-2","S-1-5-18","8/28/2023 7:03:43 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4741","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3236","3924","Crow-2","S-1-5-18","8/27/2023 11:48:17 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4740","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3236","3924","Crow-2","S-1-5-18","8/27/2023 11:48:17 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4739","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3236","3840","Crow-2","S-1-5-18","8/27/2023 11:48:17 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4726","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3864","4468","Crow-2","S-1-5-18","8/26/2023 5:15:45 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4725","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3864","4468","Crow-2","S-1-5-18","8/26/2023 5:15:45 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4724","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3864","4360","Crow-2","S-1-5-18","8/26/2023 5:15:45 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","4414","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","3892","0","Crow-2",,"8/22/2023 6:15:12 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4207","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3088","4144","Crow-2","S-1-5-18","8/11/2023 10:15:44 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4206","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3088","4144","Crow-2","S-1-5-18","8/11/2023 10:15:44 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","4205","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3088","3684","Crow-2","S-1-5-18","8/11/2023 10:15:44 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","3875","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2908","5892","Crow-2","S-1-5-18","8/9/2023 6:08:34 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","3874","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2908","5892","Crow-2","S-1-5-18","8/9/2023 6:08:34 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","3873","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2908","3460","Crow-2","S-1-5-18","8/9/2023 6:08:34 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files (x86)\ExpressVPN\expressvpn-ui\ExpressVPNNotificationService.exe' (pid 26956) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3763","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","980","9200","Crow-2","S-1-5-18","8/8/2023 10:19:38 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Logon Subscription"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","3336","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4944","0","Crow-2",,"8/2/2023 6:12:36 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Logon Subscription"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","3200","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4944","0","Crow-2",,"7/31/2023 7:16:34 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 13236) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3076","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","5504","21908","Crow-2","S-1-5-18","7/31/2023 6:33:09 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 13236) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3071","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","20152","24360","Crow-2","S-1-5-18","7/31/2023 5:59:09 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 13236) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3064","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","18260","2476","Crow-2","S-1-5-18","7/31/2023 5:53:06 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 13236) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3056","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","15848","16564","Crow-2","S-1-5-18","7/31/2023 5:48:02 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 13236) cannot be restarted - Application SID does not match Conductor SID..","10010","0",,"3","0","0","-9223372036854775808","3049","Microsoft-Windows-RestartManager","0888e5ef-9b98-4695-979d-e92ce4247224","Application","13048","24252","Crow-2","S-1-5-18","7/31/2023 5:30:13 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
